timeindex;s_be;s_bb;w_be;w_bb;h_bb;demand-profile-be;demand-profile-bb
2016-03-01 07:00:00;0.1287;0.1332;0.0211;0.0361;0.45;1777.230371;2048.843598
2016-03-01 08:00:00;0.2179;0.2311;0.0133;0.0311;0.45;1803.1467440000001;2078.720758
2016-03-01 09:00:00;0.258;0.2869;0.008;0.0254;0.45;1816.7076370000002;2094.354155
2016-03-01 10:00:00;0.3218;0.3443;0.001;0.0174;0.45;1835.542211;2116.067207
2016-03-01 11:00:00;0.3851;0.3831;0.0;0.0096;0.45;1834.487475;2114.8512760000003
2016-03-01 12:00:00;0.3449;0.365;0.0;0.0084;0.45;1795.763591;2070.209241
2016-03-01 13:00:00;0.3053;0.3129;0.004;0.0154;0.45;1753.42347;2021.3983
2016-03-01 14:00:00;0.1886;0.1958;0.0167;0.025;0.45;1754.4782059999998;2022.6142309999998
2016-03-01 15:00:00;0.0726;0.0733;0.0314;0.0311;0.45;1758.69715;2027.477955
2016-03-01 16:00:00;0.0013;0.0013;0.0596;0.0504;0.45;1738.205134;2003.8541539999999
2016-03-01 17:00:00;0.0;0.0;0.0911;0.0783;0.45;1781.901345;2054.228435
2016-03-01 18:00:00;0.0;0.0;0.1337;0.1232;0.45;1891.443225;2180.511546
2016-03-01 19:00:00;0.0;0.0;0.1994;0.1824;0.45;1888.279017;2176.863753
2016-03-01 20:00:00;0.0;0.0;0.2429;0.2156;0.45;1782.5040510000001;2054.923253
2016-03-01 21:00:00;0.0;0.0;0.2313;0.2144;0.45;1658.798571;1912.311926
2016-03-01 22:00:00;0.0;0.0;0.2136;0.2092;0.45;1578.487949;1819.7274719999998
2016-03-01 23:00:00;0.0;0.0;0.2043;0.2109;0.45;1455.535852;1677.984668
2016-03-02 00:00:00;0.0;0.0;0.2074;0.2121;0.45;1363.020427;1571.330156
2016-03-02 01:00:00;0.0;0.0;0.2129;0.2181;0.45;1322.187071;1524.256259
2016-03-02 02:00:00;0.0;0.0;0.2281;0.2441;0.45;1308.023472;1507.928044
2016-03-02 03:00:00;0.0;0.0;0.2714;0.2681;0.45;1338.610819;1543.19004
2016-03-02 04:00:00;0.0;0.0;0.2701;0.2789;0.45;1373.417111;1583.3157609999998
2016-03-02 05:00:00;0.0;0.0;0.2601;0.2847;0.45;1449.960819;1671.5576039999999
2016-03-02 06:00:00;0.0112;0.0157;0.2867;0.2847;0.45;1617.061156;1864.195803
2016-03-02 07:00:00;0.051;0.0601;0.2841;0.2767;0.45;1751.61535;2019.313847
2016-03-02 08:00:00;0.0919;0.1019;0.3059;0.293;0.45;1798.626446;2073.509625
2016-03-02 09:00:00;0.1167;0.1425;0.4016;0.3709;0.45;1859.4997879999999;2143.6862100000003
2016-03-02 10:00:00;0.1502;0.1904;0.4823;0.4086;0.45;1876.827596;2163.662218
2016-03-02 11:00:00;0.1759;0.1987;0.5667;0.4388;0.45;1884.2107489999999;2172.173734
2016-03-02 12:00:00;0.1338;0.1468;0.563;0.4213;0.45;1869.59512;2155.3244059999997
2016-03-02 13:00:00;0.0623;0.0831;0.46;0.3642;0.45;1832.679355;2112.766823
2016-03-02 14:00:00;0.0337;0.042;0.3437;0.3076;0.45;1814.296812;2091.574885
2016-03-02 15:00:00;0.0082;0.0119;0.2506;0.2646;0.45;1822.433347;2100.9549230000002
2016-03-02 16:00:00;0.0;0.0001;0.1944;0.233;0.45;1771.50466;2042.2428300000001
2016-03-02 17:00:00;0.0;0.0;0.1913;0.2131;0.45;1795.4622379999998;2069.861832
2016-03-02 18:00:00;0.0;0.0;0.1669;0.1702;0.45;1912.5379480000001;2204.830164
2016-03-02 19:00:00;0.0;0.0;0.1099;0.124;0.45;1882.8546600000002;2170.6103940000003
2016-03-02 20:00:00;0.0;0.0;0.0507;0.078;0.45;1738.9585170000003;2004.722676
2016-03-02 21:00:00;0.0;0.0;0.0266;0.061;0.45;1594.007638;1837.619027
2016-03-02 22:00:00;0.0;0.0;0.0164;0.0535;0.45;1541.120155;1776.6487769999999
2016-03-02 23:00:00;0.0;0.0;0.0036;0.0468;0.45;1429.770156;1648.281213
2016-03-03 00:00:00;0.0;0.0;0.0003;0.0473;0.45;1350.815623;1557.260098
2016-03-03 01:00:00;0.0;0.0;0.0007;0.0537;0.45;1301.0923480000001;1499.93764
2016-03-03 02:00:00;0.0;0.0;0.0066;0.0553;0.45;1291.29837;1488.646853
2016-03-03 03:00:00;0.0;0.0;0.018000000000000002;0.0519;0.45;1304.256557;1503.585433
2016-03-03 04:00:00;0.0;0.0;0.0234;0.0482;0.45;1367.2393710000001;1576.193879
2016-03-03 05:00:00;0.0;0.0;0.02;0.0434;0.45;1454.7824699999999;1677.116146
2016-03-03 06:00:00;0.0097;0.0133;0.0127;0.0348;0.45;1609.82868;1855.857991
2016-03-03 07:00:00;0.0389;0.054000000000000006;0.0016;0.0154;0.45;1749.053848;2016.360872
2016-03-03 08:00:00;0.0983;0.11900000000000001;0.0001;0.0075;0.45;1792.147353;2066.040335
2016-03-03 09:00:00;0.1629;0.1915;0.0;0.0056;0.45;1827.405675;2106.6871690000003
2016-03-03 10:00:00;0.2201;0.2605;0.0;0.0044;0.45;1847.747014;2130.137265
2016-03-03 11:00:00;0.2361;0.2817;0.0;0.0042;0.45;1838.8570960000002;2119.8887050000003
2016-03-03 12:00:00;0.2014;0.2517;0.0;0.0039;0.45;1865.376175;2150.460682
2016-03-03 13:00:00;0.1496;0.1901;0.0;0.0027;0.45;1846.842955;2129.0950390000003
2016-03-03 14:00:00;0.0798;0.1085;0.0;0.0013;0.45;1807.9683949999999;2084.279299
2016-03-03 15:00:00;0.0261;0.0366;0.0;0.001;0.45;1798.626446;2073.509625
2016-03-03 16:00:00;0.0001;0.0005;0.0;0.0015;0.45;1751.766027;2019.487552
2016-03-03 17:00:00;0.0;0.0;0.0;0.003;0.45;1800.283889;2075.420374
2016-03-03 18:00:00;0.0;0.0;0.0006;0.0074;0.45;1909.223063;2201.008667
2016-03-03 19:00:00;0.0;0.0;0.0046;0.0164;0.45;1887.8269870000001;2176.34264
2016-03-03 20:00:00;0.0;0.0;0.0143;0.0284;0.45;1774.066162;2045.195805
2016-03-03 21:00:00;0.0;0.0;0.0294;0.0432;0.45;1658.346542;1911.7908129999998
2016-03-03 22:00:00;0.0;0.0;0.0474;0.0583;0.45;1586.775162;1829.2812149999997
2016-03-03 23:00:00;0.0;0.0;0.0679;0.0721;0.45;1483.712375;1710.4673940000002
2016-03-04 00:00:00;0.0;0.0;0.0919;0.0849;0.45;1406.565961;1621.530732
2016-03-04 01:00:00;0.0;0.0;0.1087;0.0918;0.45;1356.541333;1563.860866
2016-03-04 02:00:00;0.0;0.0;0.1037;0.0847;0.45;1358.801482;1566.466432
2016-03-04 03:00:00;0.0;0.0;0.0666;0.0584;0.45;1375.67726;1585.921327
2016-03-04 04:00:00;0.0;0.0;0.0264;0.0284;0.45;1410.332876;1625.873343
2016-03-04 05:00:00;0.0001;0.0003;0.0067;0.0109;0.45;1495.465149;1724.016338
2016-03-04 06:00:00;0.0551;0.0739;0.0006;0.0043;0.45;1647.497827;1899.284095
2016-03-04 07:00:00;0.1481;0.1923;0.0001;0.0016;0.45;1761.4093289999998;2030.604634
2016-03-04 08:00:00;0.2801;0.3305;0.0034;0.0063;0.45;1815.351548;2092.790816
2016-03-04 09:00:00;0.3839;0.4506;0.0193;0.0218;0.45;1727.0550660000001;1991.000027
2016-03-04 10:00:00;0.4113;0.4922;0.0409;0.0385;0.45;1824.994849;2103.907898
2016-03-04 11:00:00;0.4141;0.4933;0.0604;0.0575;0.45;1824.994849;2103.907898
2016-03-04 12:00:00;0.3894;0.462;0.0851;0.0845;0.45;1794.708855;2068.9933100000003
2016-03-04 13:00:00;0.3262;0.3842;0.1294;0.1225;0.45;1752.51941;2020.3560739999998
2016-03-04 14:00:00;0.2163;0.2535;0.1624;0.1442;0.45;1745.8896399999999;2012.7130789999999
2016-03-04 15:00:00;0.0805;0.1;0.182;0.1527;0.45;1751.766027;2019.487552
2016-03-04 16:00:00;0.0031;0.0042;0.3007;0.2525;0.45;1732.3287469999998;1997.079682
2016-03-04 17:00:00;0.0;0.0;0.4581;0.3836;0.45;1725.2469469999999;1988.9155739999999
2016-03-04 18:00:00;0.0;0.0;0.5068;0.4266;0.45;1842.6240100000002;2124.231315
2016-03-04 19:00:00;0.0;0.0;0.495;0.4015;0.45;1834.939504;2115.37239
2016-03-04 20:00:00;0.0;0.0;0.3514;0.3315;0.45;1754.930235;2023.135344
2016-03-04 21:00:00;0.0;0.0;0.2941;0.276;0.45;1609.82868;1855.857991
2016-03-04 22:00:00;0.0;0.0;0.2913;0.2669;0.45;1519.7240800000002;1751.9827489999998
2016-03-04 23:00:00;0.0;0.0;0.3084;0.2779;0.45;1410.332876;1625.873343
2016-03-05 00:00:00;0.0;0.0;0.3274;0.2872;0.45;1297.174757;1495.421326
2016-03-05 01:00:00;0.0;0.0;0.2484;0.2436;0.45;1239.013594;1428.371421
2016-03-05 02:00:00;0.0;0.0;0.2273;0.2084;0.45;1220.3296970000001;1406.832073
2016-03-05 03:00:00;0.0;0.0;0.2256;0.1976;0.45;1257.848167;1450.0844730000001
2016-03-05 04:00:00;0.0;0.0;0.1871;0.192;0.45;1265.080644;1458.4222849999999
2016-03-05 05:00:00;0.0;0.0;0.151;0.1758;0.45;1227.562173;1415.169885
2016-03-05 06:00:00;0.0217;0.0264;0.1533;0.155;0.45;1246.999453;1437.577755
2016-03-05 07:00:00;0.0736;0.0868;0.149;0.1268;0.45;1349.459534;1555.696758
2016-03-05 08:00:00;0.1633;0.1813;0.1321;0.134;0.45;1441.372253;1661.6564529999998
2016-03-05 09:00:00;0.2614;0.2723;0.1366;0.1372;0.45;1529.066028;1762.7524230000001
2016-03-05 10:00:00;0.3231;0.3444;0.182;0.1523;0.45;1574.871711;1815.558566
2016-03-05 11:00:00;0.3055;0.3558;0.2203;0.1704;0.45;1606.965825;1852.557607
2016-03-05 12:00:00;0.2578;0.2967;0.1859;0.1619;0.45;1607.2671779999998;1852.905016
2016-03-05 13:00:00;0.11199999999999999;0.1504;0.1101;0.1158;0.45;1545.3391;1781.5125
2016-03-05 14:00:00;0.0539;0.0698;0.073;0.076;0.45;1483.863051;1710.641098
2016-03-05 15:00:00;0.0129;0.0223;0.0874;0.0732;0.45;1474.21975;1699.524016
2016-03-05 16:00:00;0.0;0.0003;0.1314;0.0984;0.45;1466.083214;1690.143977
2016-03-05 17:00:00;0.0;0.0;0.1246;0.1035;0.45;1518.970697;1751.114227
2016-03-05 18:00:00;0.0;0.0;0.1017;0.0859;0.45;1619.1706279999999;1866.6276649999998
2016-03-05 19:00:00;0.0;0.0;0.0824;0.0649;0.45;1591.898166;1835.1871649999998
2016-03-05 20:00:00;0.0;0.0;0.065;0.0499;0.45;1476.027869;1701.6084690000002
2016-03-05 21:00:00;0.0;0.0;0.0464;0.0362;0.45;1369.6501970000002;1578.97315
2016-03-05 22:00:00;0.0;0.0;0.0226;0.0251;0.45;1324.89925;1527.3829380000002
2016-03-05 23:00:00;0.0;0.0;0.0067;0.0176;0.45;1254.0812529999998;1445.7418619999999
2016-03-06 00:00:00;0.0;0.0;0.001;0.0127;0.45;1189.893026;1371.7437810000001
2016-03-06 01:00:00;0.0;0.0;0.0001;0.0113;0.45;1134.293364;1307.646851
2016-03-06 02:00:00;0.0;0.0;0.0;0.0143;0.45;1121.033824;1292.360862
2016-03-06 03:00:00;0.0;0.0;0.0;0.0176;0.45;1158.702972;1335.7869660000001
2016-03-06 04:00:00;0.0;0.0;0.0;0.0191;0.45;1163.0725929999999;1340.824394
2016-03-06 05:00:00;0.0;0.0;0.0001;0.0222;0.45;1136.25216;1309.905008
2016-03-06 06:00:00;0.0024;0.0031;0.0031;0.0324;0.45;1096.47354;1264.047042
2016-03-06 07:00:00;0.013000000000000001;0.0157;0.0153;0.0492;0.45;1152.073202;1328.143972
2016-03-06 08:00:00;0.0245;0.0314;0.0461;0.0784;0.45;1278.03883;1473.360865
2016-03-06 09:00:00;0.0334;0.0471;0.12;0.1324;0.45;1380.348234;1591.306164
2016-03-06 10:00:00;0.0424;0.0676;0.1987;0.1919;0.45;1467.4393029999999;1691.707317
2016-03-06 11:00:00;0.0487;0.0895;0.2851;0.2405;0.45;1589.7886939999999;1832.7553030000001
2016-03-06 12:00:00;0.055;0.1098;0.3266;0.2634;0.45;1543.530981;1779.4280469999999
2016-03-06 13:00:00;0.0611;0.1172;0.3147;0.2607;0.45;1458.097355;1680.937643
2016-03-06 14:00:00;0.0555;0.0874;0.22399999999999998;0.2086;0.45;1410.332876;1625.873343
2016-03-06 15:00:00;0.0329;0.0395;0.1523;0.142;0.45;1350.06224;1556.391576
2016-03-06 16:00:00;0.0018;0.002;0.1491;0.1382;0.45;1347.802091;1553.78601
2016-03-06 17:00:00;0.0;0.0;0.1874;0.157;0.45;1431.276922;1650.018257
2016-03-06 18:00:00;0.0;0.0;0.2196;0.1774;0.45;1560.105405;1798.5355329999998
2016-03-06 19:00:00;0.0;0.0;0.2423;0.2008;0.45;1536.2985039999999;1771.0902350000001
2016-03-06 20:00:00;0.0;0.0;0.2651;0.2199;0.45;1430.372862;1648.97603
2016-03-06 21:00:00;0.0;0.0;0.2467;0.2251;0.45;1354.130508;1561.0815949999999
2016-03-06 22:00:00;0.0;0.0;0.2023;0.205;0.45;1361.061631;1569.0719980000001
2016-03-06 23:00:00;0.0;0.0;0.1546;0.1741;0.45;1280.751009;1476.4875439999998
2016-03-07 00:00:00;0.0;0.0;0.1097;0.1439;0.45;1238.862917;1428.1977160000001
2016-03-07 01:00:00;0.0;0.0;0.0733;0.1161;0.45;1214.302633;1399.883896
2016-03-07 02:00:00;0.0;0.0;0.0409;0.0902;0.45;1223.945935;1411.000979
2016-03-07 03:00:00;0.0;0.0;0.0194;0.0696;0.45;1249.4102779999998;1440.357025
2016-03-07 04:00:00;0.0;0.0;0.01;0.057999999999999996;0.45;1317.81745;1519.2188310000001
2016-03-07 05:00:00;0.0;0.0003;0.0066;0.0493;0.45;1419.825501;1636.8167210000001
2016-03-07 06:00:00;0.0334;0.0407;0.0036;0.0286;0.45;1594.9116980000001;1838.6612530000002
2016-03-07 07:00:00;0.0986;0.1155;0.0006;0.012;0.45;1751.163321;2018.7927339999999
2016-03-07 08:00:00;0.1691;0.1987;0.0007;0.0126;0.45;1783.709464;2056.312888
2016-03-07 09:00:00;0.2176;0.2947;0.001;0.0138;0.45;1807.516365;2083.758186
2016-03-07 10:00:00;0.2285;0.2983;0.0009;0.0103;0.45;1846.842955;2129.0950390000003
2016-03-07 11:00:00;0.2229;0.2822;0.0003;0.0061;0.45;1846.6922780000002;2128.921334
2016-03-07 12:00:00;0.1998;0.245;0.0;0.0032;0.45;1845.034836;2127.010586
2016-03-07 13:00:00;0.1527;0.1905;0.0;0.0016;0.45;1793.9554719999999;2068.124788
2016-03-07 14:00:00;0.0862;0.1187;0.0;0.0009;0.45;1774.668869;2045.890623
2016-03-07 15:00:00;0.0359;0.0487;0.0;0.0005;0.45;1741.0679890000001;2007.154538
2016-03-07 16:00:00;0.0017;0.0028;0.0;0.0004;0.45;1717.4117649999998;1979.8829440000002
2016-03-07 17:00:00;0.0;0.0;0.0;0.0004;0.45;1737.9037809999998;2003.506745
2016-03-07 18:00:00;0.0;0.0;0.0;0.0006;0.45;1864.020086;2148.897342
2016-03-07 19:00:00;0.0;0.0;0.0;0.0006;0.45;1855.1301670000003;2138.648782
2016-03-07 20:00:00;0.0;0.0;0.0;0.0004;0.45;1759.1491800000001;2027.999068
2016-03-07 21:00:00;0.0;0.0;0.0;0.0004;0.45;1636.4984359999999;1886.603673
2016-03-07 22:00:00;0.0;0.0;0.0;0.0005;0.45;1563.42029;1802.3570300000001
2016-03-07 23:00:00;0.0;0.0;0.0;0.0007;0.45;1438.358721;1658.182364
2016-03-08 00:00:00;0.0;0.0;0.0;0.0007;0.45;1374.622524;1584.705396
2016-03-08 01:00:00;0.0;0.0;0.0;0.0008;0.45;1339.062849;1543.7111539999999
2016-03-08 02:00:00;0.0;0.0;0.0;0.0013;0.45;1328.364811;1531.37814
2016-03-08 03:00:00;0.0;0.0;0.0;0.0023;0.45;1354.883891;1561.950117
2016-03-08 04:00:00;0.0;0.0;0.0;0.0034;0.45;1404.004459;1618.577757
2016-03-08 05:00:00;0.0009;0.0012;0.0;0.0045;0.45;1476.630575;1702.3032859999998
2016-03-08 06:00:00;0.0585;0.0678;0.0;0.0021;0.45;1648.70324;1900.67373
2016-03-08 07:00:00;0.1458;0.1698;0.0;0.0002;0.45;1774.668869;2045.890623
2016-03-08 08:00:00;0.2839;0.3055;0.0;0.0011;0.45;1753.42347;2021.3983
2016-03-08 09:00:00;0.3479;0.3692;0.0;0.0044;0.45;1898.2236719999999;2188.328245
2016-03-08 10:00:00;0.3689;0.3815;0.0;0.0094;0.45;1866.1295579999999;2151.329204
2016-03-08 11:00:00;0.3645;0.3771;0.0019;0.0153;0.45;1887.977664;2176.516344
2016-03-08 12:00:00;0.3398;0.3431;0.0063;0.0209;0.45;1903.3466760000001;2194.234195
2016-03-08 13:00:00;0.2808;0.2782;0.01;0.0235;0.45;1860.554524;2144.902141
2016-03-08 14:00:00;0.1931;0.192;0.0119;0.0237;0.45;1803.448097;2079.0681670000004
2016-03-08 15:00:00;0.0827;0.0862;0.0119;0.0214;0.45;1756.889031;2025.393502
2016-03-08 16:00:00;0.0075;0.0086;0.0147;0.0244;0.45;1733.986189;1998.99043
2016-03-08 17:00:00;0.0;0.0;0.0219;0.0327;0.45;1768.0390989999999;2038.247629
2016-03-08 18:00:00;0.0;0.0;0.0306;0.0444;0.45;1863.869409;2148.723638
2016-03-08 19:00:00;0.0;0.0;0.0371;0.055;0.45;1859.951818;2144.207323
2016-03-08 20:00:00;0.0;0.0;0.0384;0.0608;0.45;1752.51941;2020.3560739999998
2016-03-08 21:00:00;0.0;0.0;0.035;0.0613;0.45;1633.032875;1882.608471
2016-03-08 22:00:00;0.0;0.0;0.0284;0.0567;0.45;1567.488558;1807.04705
2016-03-08 23:00:00;0.0;0.0;0.0214;0.0504;0.45;1451.6182609999998;1673.468353
2016-03-09 00:00:00;0.0;0.0;0.0156;0.0446;0.45;1372.211699;1581.926125
2016-03-09 01:00:00;0.0;0.0;0.0114;0.0398;0.45;1333.035785;1536.7629769999999
2016-03-09 02:00:00;0.0;0.0;0.008;0.0346;0.45;1326.707369;1529.467391
2016-03-09 03:00:00;0.0;0.0;0.0059;0.0285;0.45;1355.335921;1562.471231
2016-03-09 04:00:00;0.0;0.0;0.0079;0.0258;0.45;1402.497693;1616.840713
2016-03-09 05:00:00;0.0026;0.0033;0.0219;0.0322;0.45;1495.013119;1723.495225
2016-03-09 06:00:00;0.0991;0.1125;0.0336;0.0305;0.45;1625.348369;1873.749546
2016-03-09 07:00:00;0.2174;0.252;0.0157;0.0133;0.45;1768.9431579999998;2039.289855
2016-03-09 08:00:00;0.3183;0.3719;0.0463;0.0412;0.45;1794.407502;2068.6459019999998
2016-03-09 09:00:00;0.3906;0.4538;0.0717;0.0715;0.45;1824.0907899999997;2102.865672
2016-03-09 10:00:00;0.4212;0.479;0.0729;0.0748;0.45;1847.144308;2129.442447
2016-03-09 11:00:00;0.419;0.4866;0.0639;0.0704;0.45;1874.266094;2160.709243
2016-03-09 12:00:00;0.3802;0.4523;0.0586;0.067;0.45;1905.004118;2196.144944
2016-03-09 13:00:00;0.3191;0.3817;0.0681;0.0748;0.45;1859.1984350000002;2143.3388010000003
2016-03-09 14:00:00;0.2228;0.2685;0.0999;0.1;0.45;1794.5581780000002;2068.819606
2016-03-09 15:00:00;0.1093;0.1283;0.1369;0.1333;0.45;1767.737745;2037.90022
2016-03-09 16:00:00;0.0142;0.0171;0.2099;0.2128;0.45;1738.054457;2003.68045
2016-03-09 17:00:00;0.0;0.0;0.2966;0.295;0.45;1791.243293;2064.998109
2016-03-09 18:00:00;0.0;0.0;0.3161;0.2945;0.45;1881.3478940000002;2168.87335
2016-03-09 19:00:00;0.0;0.0;0.2857;0.2574;0.45;1893.100668;2182.422295
2016-03-09 20:00:00;0.0;0.0;0.2386;0.2184;0.45;1746.7937;2013.7553059999998
2016-03-09 21:00:00;0.0;0.0;0.1984;0.1889;0.45;1642.9775300000001;1894.0729629999998
2016-03-09 22:00:00;0.0;0.0;0.1694;0.1678;0.45;1572.912916;1813.300409
2016-03-09 23:00:00;0.0;0.0;0.1474;0.1444;0.45;1440.468194;1660.614226
2016-03-10 00:00:00;0.0;0.0;0.1271;0.1117;0.45;1360.760278;1568.72459
2016-03-10 01:00:00;0.0;0.0;0.1119;0.0875;0.45;1321.885718;1523.90885
2016-03-10 02:00:00;0.0;0.0;0.1003;0.0797;0.45;1309.680914;1509.838792
2016-03-10 03:00:00;0.0;0.0;0.0807;0.0689;0.45;1312.5437689999999;1513.139176
2016-03-10 04:00:00;0.0;0.0;0.0757;0.0624;0.45;1352.0210359999999;1558.649733
2016-03-10 05:00:00;0.0;0.0001;0.078;0.0633;0.45;1441.52293;1661.830157
2016-03-10 06:00:00;0.0225;0.0289;0.0677;0.0547;0.45;1594.761021;1838.487549
2016-03-10 07:00:00;0.0754;0.0952;0.0686;0.0545;0.45;1745.4376100000002;2012.191966
2016-03-10 08:00:00;0.1601;0.1887;0.0866;0.0709;0.45;1823.1867300000001;2101.823445
2016-03-10 09:00:00;0.2225;0.27;0.0934;0.0856;0.45;1851.2125760000001;2134.1324670000004
2016-03-10 10:00:00;0.2492;0.2986;0.0934;0.0858;0.45;1890.9911960000002;2179.990433
2016-03-10 11:00:00;0.2456;0.2978;0.079;0.0723;0.45;1901.38788;2191.976038
2016-03-10 12:00:00;0.2385;0.2679;0.0569;0.0589;0.45;1858.294376;2142.296574
2016-03-10 13:00:00;0.149;0.2071;0.0491;0.0566;0.45;1841.7199510000003;2123.189088
2016-03-10 14:00:00;0.09300000000000001;0.1244;0.0569;0.0638;0.45;1815.803577;2093.311929
2016-03-10 15:00:00;0.0447;0.0538;0.0703;0.0728;0.45;1781.4493149999998;2053.7073219999997
2016-03-10 16:00:00;0.0044;0.005;0.1399;0.1261;0.45;1749.8072309999998;2017.2293940000002
2016-03-10 17:00:00;0.0;0.0;0.22399999999999998;0.1949;0.45;1756.587678;2025.046093
2016-03-10 18:00:00;0.0;0.0;0.2553;0.2187;0.45;1917.359599;2210.3887059999997
2016-03-10 19:00:00;0.0;0.0;0.2371;0.2064;0.45;1900.182467;2190.586402
2016-03-10 20:00:00;0.0;0.0;0.2041;0.1797;0.45;1783.709464;2056.312888
2016-03-10 21:00:00;0.0;0.0;0.17800000000000002;0.1577;0.45;1674.920966;1930.8982989999997
2016-03-10 22:00:00;0.0;0.0;0.1544;0.1344;0.45;1644.634972;1895.9837109999999
2016-03-10 23:00:00;0.0;0.0;0.1297;0.1102;0.45;1477.082605;1702.8243989999999
2016-03-11 00:00:00;0.0;0.0;0.1164;0.0972;0.45;1412.442348;1628.3052050000001
2016-03-11 01:00:00;0.0;0.0;0.1199;0.0932;0.45;1371.006286;1580.53649
2016-03-11 02:00:00;0.0;0.0;0.1279;0.0949;0.45;1366.4859880000001;1575.325357
2016-03-11 03:00:00;0.0;0.0;0.1204;0.09300000000000001;0.45;1381.402971;1592.522095
2016-03-11 04:00:00;0.0;0.0;0.1161;0.0907;0.45;1429.770156;1648.281213
2016-03-11 05:00:00;0.0019;0.0019;0.1217;0.0913;0.45;1497.273268;1726.100791
2016-03-11 06:00:00;0.0641;0.0621;0.0787;0.0645;0.45;1635.7450529999999;1885.73515
2016-03-11 07:00:00;0.1826;0.1764;0.0769;0.0749;0.45;1785.6682600000001;2058.571045
2016-03-11 08:00:00;0.2731;0.2876;0.0627;0.0728;0.45;1828.6110879999999;2108.076804
2016-03-11 09:00:00;0.3118;0.3499;0.0403;0.0591;0.45;1828.761764;2108.250509
2016-03-11 10:00:00;0.263;0.3305;0.0339;0.052000000000000005;0.45;1857.9930219999999;2141.949166
2016-03-11 11:00:00;0.2326;0.2991;0.0316;0.0498;0.45;1882.5533070000001;2170.2629850000003
2016-03-11 12:00:00;0.1941;0.2632;0.0337;0.0519;0.45;1842.774687;2124.4050190000003
2016-03-11 13:00:00;0.1454;0.2057;0.0371;0.0586;0.45;1812.790046;2089.8378399999997
2016-03-11 14:00:00;0.1028;0.1481;0.0417;0.0687;0.45;1773.1621030000001;2044.1535789999998
2016-03-11 15:00:00;0.0512;0.0698;0.0403;0.0769;0.45;1746.643023;2013.581601
2016-03-11 16:00:00;0.0064;0.0093;0.0549;0.1015;0.45;1762.0120350000002;2031.299452
2016-03-11 17:00:00;0.0;0.0;0.1137;0.1493;0.45;1883.005336;2170.784099
2016-03-11 18:00:00;0.0;0.0;0.1664;0.1691;0.45;1895.812846;2185.548974
2016-03-11 19:00:00;0.0;0.0;0.19;0.16399999999999998;0.45;1876.375566;2163.141104
2016-03-11 20:00:00;0.0;0.0;0.20199999999999999;0.1532;0.45;1755.8342949999999;2024.1775710000002
2016-03-11 21:00:00;0.0;0.0;0.1579;0.1351;0.45;1638.607908;1889.035534
2016-03-11 22:00:00;0.0;0.0;0.1443;0.127;0.45;1614.047624;1860.721714
2016-03-11 23:00:00;0.0;0.0;0.1287;0.1176;0.45;1441.824283;1662.177566
2016-03-12 00:00:00;0.0;0.0;0.1256;0.1084;0.45;1301.996408;1500.979867
2016-03-12 01:00:00;0.0;0.0;0.1179;0.1044;0.45;1250.3143380000001;1441.399252
2016-03-12 02:00:00;0.0;0.0;0.1113;0.1031;0.45;1239.6163;1429.066238
2016-03-12 03:00:00;0.0;0.0;0.1221;0.106;0.45;1251.369074;1442.6151830000001
2016-03-12 04:00:00;0.0;0.0;0.1323;0.1065;0.45;1265.080644;1458.4222849999999
2016-03-12 05:00:00;0.0019;0.0023;0.1326;0.0994;0.45;1283.3125109999999;1479.440519
2016-03-12 06:00:00;0.0426;0.0564;0.0823;0.0708;0.45;1352.9250949999998;1559.6919599999999
2016-03-12 07:00:00;0.1123;0.1447;0.0863;0.0844;0.45;1512.792956;1743.992346
2016-03-12 08:00:00;0.1718;0.2275;0.07;0.0687;0.45;1600.486731;1845.0883170000002
2016-03-12 09:00:00;0.1828;0.2373;0.0549;0.055;0.45;1651.264742;1903.6267050000001
2016-03-12 10:00:00;0.191;0.2613;0.0467;0.0487;0.45;1686.8244170000003;1944.620948
2016-03-12 11:00:00;0.1897;0.2562;0.0451;0.0483;0.45;1722.534769;1985.788895
2016-03-12 12:00:00;0.1913;0.2542;0.0473;0.0525;0.45;1693.6048640000001;1952.437647
2016-03-12 13:00:00;0.1595;0.2026;0.0494;0.0594;0.45;1646.895121;1898.589277
2016-03-12 14:00:00;0.1118;0.1418;0.0516;0.0661;0.45;1598.2265830000001;1842.4827510000002
2016-03-12 15:00:00;0.057;0.0682;0.0461;0.0652;0.45;1624.1429560000001;1872.3599100000001
2016-03-12 16:00:00;0.0089;0.0106;0.0473;0.0716;0.45;1654.730304;1907.621907
2016-03-12 17:00:00;0.0;0.0;0.0947;0.1093;0.45;1716.206352;1978.493309
2016-03-12 18:00:00;0.0;0.0;0.156;0.1359;0.45;1736.3970149999998;2001.7697010000002
2016-03-12 19:00:00;0.0;0.0;0.1973;0.1489;0.45;1721.0280030000001;1984.05185
2016-03-12 20:00:00;0.0;0.0;0.188;0.1419;0.45;1611.938152;1858.2898530000002
2016-03-12 21:00:00;0.0;0.0;0.1446;0.1203;0.45;1505.259127;1735.307125
2016-03-12 22:00:00;0.0;0.0;0.1119;0.1059;0.45;1495.917178;1724.537452
2016-03-12 23:00:00;0.0;0.0;0.0904;0.0908;0.45;1339.5148789999998;1544.232267
